2350	582
1356	2371
2371	1356
673	2361
2361	673
2230	2378
2378	2230
555	2362
2362	555
559	2404
2404	559
429	2403
2403	429
1538	2465
2465	1538
1650	2398
2398	1650
2220	2378
2378	2220
939	2361
2361	939
1413	2710
2710	1413
1783	2403
2403	1783
713	2404
2404	713
356	2361
2361	356
1471	2404
2404	1471
2209	2361
2361	2209
1312	2350
2350	1312
1986	2378
2378	1986
1025	2465
2465	1025
824	2350
2350	824
1830	2386
2386	1830
1668	2350
2350	1668
1716	2361
2361	1716
1179	2410
2410	1179
553	2404
2404	553
1255	2350
2350	1255
1729	2468
2468	1729
2090	2361
2361	2090
622	2375
2375	622
394	2361
2361	394
2075	2465
2465	2075
717	2367
2367	717
1891	2361
2361	1891
1198	2367
2367	1198
541	2390
2390	541
611	2361
2361	611
1274	2371
2371	1274
2154	2362
2362	2154
314	2371
2371	314
2004	2350
2350	2004
1870	2350
2350	1870
1959	2386
2386	1959
334	2565
2565	334
1774	2404
2404	1774
1865	2367
2367	1865
97	2465
2465	97
1036	2362
2362	1036
1467	2350
2350	1467
60	2565
2565	60
1383	2386
2386	1383
1968	2375
2375	1968
2185	2468
2468	2185
1450	2404
2404	1450
1321	2350
2350	1321
1919	2398
2398	1919
774	2361
2361	774
1914	2361
2361	1914
111	2367
2367	111
2261	2378
2378	2261
924	2361
2361	924
1936	2350
2350	1936
1654	2404
2404	1654
887	2371
2371	887
429	2361
2361	429
88	2574
2574	88
1949	2468
2468	1949
1965	2361
2361	1965
1649	2350
2350	1649
2162	2398
2398	2162
576	2371
2371	576
749	2404
2404	749
793	2367
2367	793
868	2361
2361	868
452	2361
2361	452
839	2465
2465	839
388	2350
2350	388
1827	2361
2361	1827
413	2350
2350	413
551	2361
2361	551
1613	2350
2350	1613
1079	2361
2361	1079
83	2350
2350	83
123	2404
2404	123
2326	2468
2468	2326
1793	2410
2410	1793
1730	2367
2367	1730
1548	2368
2368	1548
961	2361
2361	961
1082	2404
2404	1082
751	2565
2565	751
1634	2410
2410	1634
1799	2361
2361	1799
942	2386
2386	942
1159	2361
2361	1159
1127	2362
2362	1127
1144	2378
2378	1144
1608	2468
2468	1608
190	2362
2362	190
1647	2378
2378	1647
627	2361
2361	627
884	2350
2350	884
1201	2378
2378	1201
1770	2367
2367	1770
1508	2361
2361	1508
385	2350
2350	385
1177	2378
2378	1177
1199	2367
2367	1199
620	2362
2362	620
192	2350
2350	192
1361	2371
2371	1361
1067	2367
2367	1067
503	2350
2350	503
2085	2361
2361	2085
1105	2361
2361	1105
290	2375
2375	290
373	2361
2361	373
1502	2404
2404	1502
1372	2367
2367	1372
1737	2375
2375	1737
885	2404
2404	885
555	2404
2404	555
1058	2371
2371	1058
1279	2361
2361	1279
2185	2350
2350	2185
447	2378
2378	447
564	2361
2361	564
2248	2398
2398	2248
1861	2465
2465	1861
1406	2350
2350	1406
1684	2350
2350	1684
1985	2404
2404	1985
2217	2378
2378	2217
1510	2404
2404	1510
1284	2361
2361	1284
2093	2710
2710	2093
1014	2574
2574	1014
53	2404
2404	53
640	2361
2361	640
629	2375
2375	629
1060	2361
2361	1060
2015	2367
2367	2015
1349	2386
2386	1349
323	2404
2404	323
1851	2361
2361	1851
2317	2350
2350	2317
1530	2468
2468	1530
198	2378
2378	198
1549	2403
2403	1549
1056	2350
2350	1056
842	2465
2465	842
1513	2404
2404	1513
2002	2350
2350	2002
160	2465
2465	160
455	2468
2468	455
1343	2565
2565	1343
510	2361
2361	510
1732	2386
2386	1732
1365	2371
2371	1365
354	2386
2386	354
2021	2350
2350	2021
135	2468
2468	135
1342	2350
2350	1342
1129	2465
2465	1129
2118	2390
2390	2118
284	2362
2362	284
808	2350
2350	808
1375	2404
2404	1375
141	2465
2465	141
398	2378
2378	398
1489	2362
2362	1489
286	2361
2361	286
1372	2361
2361	1372
907	2378
2378	907
270	2361
2361	270
165	2410
2410	165
1994	2361
2361	1994
2212	2371
2371	2212
96	2362
2362	96
1167	2710
2710	1167
5	2378
2378	5
1631	2371
2371	1631
215	2361
2361	215
50	2361
2361	50
1988	2367
2367	1988
2191	2367
2367	2191
1950	2361
2361	1950
2023	2361
2361	2023
375	2350
2350	375
4	2350
2350	4
160	2371
2371	160
2079	2361
2361	2079
749	2361
2361	749
146	2350
2350	146
1053	2350
2350	1053
246	2361
2361	246
694	2398
2398	694
424	2367
2367	424
228	2710
2710	228
2044	2398
2398	2044
1612	2468
2468	1612
823	2378
2378	823
2163	2361
2361	2163
1953	2367
2367	1953
1853	2361
2361	1853
155	2378
2378	155
983	2371
2371	983
593	2390
2390	593
527	2361
2361	527
543	2404
2404	543
1641	2404
2404	1641
21	2361
2361	21
1813	2350
2350	1813
1537	2350
2350	1537
512	2710
2710	512
2333	2398
2398	2333
1001	2371
2371	1001
1751	2410
2410	1751
1104	2361
2361	1104
1790	2386
2386	1790
1275	2350
2350	1275
648	2403
2403	648
233	2361
2361	233
129	2367
2367	129
2015	2350
2350	2015
1359	2362
2362	1359
1743	2350
2350	1743
1714	2361
2361	1714
1833	2350
2350	1833
1698	2371
2371	1698
1387	2371
2371	1387
1300	2361
2361	1300
469	2565
2565	469
1178	2350
2350	1178
589	2460
2460	589
929	2404
2404	929
2119	2390
2390	2119
1385	2371
2371	1385
1569	2378
2378	1569
430	2404
2404	430
1964	2350
2350	1964
1739	2465
2465	1739
557	2404
2404	557
2269	2350
2350	2269
844	2565
2565	844
1510	2350
2350	1510
1618	2350
2350	1618
2081	2361
2361	2081
1888	2361
2361	1888
2187	2350
2350	2187
2278	2350
2350	2278
848	2361
2361	848
376	2350
2350	376
1990	2367
2367	1990
1920	2468
2468	1920
134	2361
2361	134
894	2371
2371	894
2011	2361
2361	2011
913	2350
2350	913
586	2361
2361	586
365	2361
2361	365
185	2361
2361	185
1512	2398
2398	1512
444	2367
2367	444
26	2404
2404	26
1639	2565
2565	1639
1439	2350
2350	1439
2025	2350
2350	2025
1229	2386
2386	1229
2121	2375
2375	2121
797	2404
2404	797
168	2565
2565	168
1111	2404
2404	1111
1925	2350
2350	1925
1419	2354
2354	1419
1885	2378
2378	1885
631	2465
2465	631
752	2361
2361	752
719	2386
2386	719
1892	2371
2371	1892
670	2350
2350	670
909	2404
2404	909
1927	2404
2404	1927
1962	2350
2350	1962
1399	2350
2350	1399
1442	2565
2565	1442
725	2465
2465	725
398	2371
2371	398
1521	2371
2371	1521
1997	2367
2367	1997
2194	2361
2361	2194
2242	2404
2404	2242
1106	2378
2378	1106
388	2404
2404	388
1842	2361
2361	1842
2323	2710
2710	2323
921	2367
2367	921
1617	2386
2386	1617
504	2465
2465	504
653	2361
2361	653
981	2362
2362	981
1361	2386
2386	1361
579	2350
2350	579
2311	2361
2361	2311
1932	2371
2371	1932
160	2361
2361	160
1948	2375
2375	1948
2076	2361
2361	2076
2013	2361
2361	2013
103	2378
2378	103
338	2362
2362	338
1062	2367
2367	1062
2168	2468
2468	2168
970	2404
2404	970
395	2378
2378	395
438	2404
2404	438
951	2404
2404	951
2155	2361
2361	2155
469	2403
2403	469
2061	2398
2398	2061
606	2362
2362	606
2148	2354
2354	2148
1678	2371
2371	1678
464	2361
2361	464
565	2404
2404	565
128	2361
2361	128
2318	2362
2362	2318
2324	2361
2361	2324
2029	2350
2350	2029
381	2367
2367	381
292	2361
2361	292
2125	2350
2350	2125
1034	2350
2350	1034
2132	2350
2350	2132
126	2361
2361	126
326	2361
2361	326
1946	2361
2361	1946
1762	2362
2362	1762
595	2361
2361	595
492	2378
2378	492
2139	2361
2361	2139
26	2350
2350	26
1861	2361
2361	1861
1337	2361
2361	1337
1552	2403
2403	1552
542	2362
2362	542
424	2398
2398	424
396	2375
2375	396
704	2398
2398	704
33	2361
2361	33
1115	2465
2465	1115
807	2350
2350	807
581	2371
2371	581
2337	2468
2468	2337
1358	2367
2367	1358
1518	2465
2465	1518
1995	2350
2350	1995
7	2350
2350	7
348	2378
2378	348
572	2404
2404	572
629	2361
2361	629
1312	2404
2404	1312
1333	2361
2361	1333
2005	2361
2361	2005
498	2404
2404	498
2124	2378
2378	2124
219	2404
2404	219
1214	2371
2371	1214
2257	2375
2375	2257
1099	2797
2797	1099
2192	2465
2465	2192
313	2378
2378	313
2040	2367
2367	2040
249	2371
2371	249
98	2403
2403	98
298	2350
2350	298
1165	2350
2350	1165
189	2350
2350	189
1740	2403
2403	1740
221	2371
2371	221
1809	2354
2354	1809
1522	2468
2468	1522
1256	2797
2797	1256
1603	2350
2350	1603
307	2465
2465	307
1844	2565
2565	1844
1410	2361
2361	1410
1215	2460
2460	1215
626	2390
2390	626
787	2361
2361	787
2011	2371
2371	2011
1747	2350
2350	1747
1304	2361
2361	1304
1245	2378
2378	1245
329	2361
2361	329
2157	2468
2468	2157
289	2371
2371	289
1047	2465
2465	1047
528	2350
2350	528
2211	2350
2350	2211
1044	2350
2350	1044
113	2468
2468	113
1903	2361
2361	1903
6	2371
2371	6
865	2354
2354	865
1943	2361
2361	1943
745	2350
2350	745
1145	2371
2371	1145
1240	2378
2378	1240
14	2350
2350	14
1101	2404
2404	1101
345	2350
2350	345
2101	2361
2361	2101
2032	2386
2386	2032
1046	2361
2361	1046
1909	2404
2404	1909
2142	2371
2371	2142
1992	2371
2371	1992
1217	2350
2350	1217
1386	2361
2361	1386
2109	2367
2367	2109
1853	2378
2378	1853
1311	2404
2404	1311
1862	2354
2354	1862
2329	2468
2468	2329
1073	2350
2350	1073
1652	2460
2460	1652
2043	2465
2465	2043
200	2386
2386	200
2272	2367
2367	2272
1494	2361
2361	1494
1436	2361
2361	1436
564	2404
2404	564
481	2361
2361	481
775	2468
2468	775
712	2364
2364	712
1876	2465
2465	1876
2336	2398
2398	2336
892	2465
2465	892
1573	2361
2361	1573
2293	2371
2371	2293
1718	2361
2361	1718
1615	2350
2350	1615
12	2404
2404	12
1679	2361
2361	1679
738	2565
2565	738
689	2404
2404	689
1850	2404
2404	1850
1501	2350
2350	1501
2077	2350
2350	2077
1804	2371
2371	1804
2051	2361
2361	2051
0	2386
2386	0
1568	2350
2350	1568
1906	2371
2371	1906
953	2404
2404	953
638	2371
2371	638
1084	2371
2371	1084
985	2410
2410	985
1123	2465
2465	1123
1867	2375
2375	1867
155	2361
2361	155
759	2565
2565	759
471	2565
2565	471
432	2404
2404	432
1205	2378
2378	1205
336	2361
2361	336
1373	2361
2361	1373
1556	2350
2350	1556
280	2361
2361	280
703	2410
2410	703
2148	2350
2350	2148
867	2574
2574	867
795	2410
2410	795
2	2350
2350	2
807	2710
2710	807
742	2350
2350	742
1852	2565
2565	1852
24	2565
2565	24
2203	2465
2465	2203
285	2378
2378	285
325	2361
2361	325
2331	2361
2361	2331
1344	2350
2350	1344
1379	2367
2367	1379
1726	2371
2371	1726
1858	2361
2361	1858
902	2354
2354	902
330	2710
2710	330
803	2465
2465	803
273	2350
2350	273
1139	2354
2354	1139
255	2468
2468	255
995	2398
2398	995
1619	2386
2386	1619
1014	2371
2371	1014
1326	2404
2404	1326
309	2361
2361	309
1687	2371
2371	1687
955	2361
2361	955
902	2465
2465	902
561	2350
2350	561
329	2404
2404	329
1812	2361
2361	1812
1017	2404
2404	1017
1147	2354
2354	1147
175	2361
2361	175
2022	2361
2361	2022
161	2350
2350	161
1817	2361
2361	1817
1928	2404
2404	1928
207	2350
2350	207
1648	2367
2367	1648
1933	2361
2361	1933
1925	2354
2354	1925
604	2361
2361	604
867	2375
2375	867
1825	2362
2362	1825
862	2361
2361	862
1340	2371
2371	1340
1757	2574
2574	1757
1453	2468
2468	1453
360	2361
2361	360
49	2378
2378	49
1193	2460
2460	1193
591	2378
2378	591
1519	2398
2398	1519
1156	2361
2361	1156
2099	2350
2350	2099
74	2361
2361	74
109	2362
2362	109
145	2361
2361	145
1924	2398
2398	1924
450	2710
2710	450
1090	2465
2465	1090
1095	2350
2350	1095
333	2361
2361	333
680	2368
2368	680
1959	2350
2350	1959
495	2350
2350	495
1400	2361
2361	1400
168	2350
2350	168
1500	2468
2468	1500
1855	2371
2371	1855
2259	2350
2350	2259
2067	2404
2404	2067
1897	2350
2350	1897
767	2403
2403	767
459	2350
2350	459
100	2361
2361	100
2085	2404
2404	2085
1	2367
2367	1
2212	2378
2378	2212
253	2403
2403	253
142	2350
2350	142
1643	2362
2362	1643
1761	2350
2350	1761
998	2468
2468	998
1254	2465
2465	1254
2212	2367
2367	2212
1780	2361
2361	1780
1430	2371
2371	1430
2334	2398
2398	2334
1298	2398
2398	1298
1110	2350
2350	1110
2099	2361
2361	2099
1025	2371
2371	1025
2190	2367
2367	2190
1829	2361
2361	1829
144	2350
2350	144
2186	2371
2371	2186
30	2404
2404	30
337	2350
2350	337
1727	2367
2367	1727
590	2378
2378	590
1477	2378
2378	1477
280	2404
2404	280
2036	2361
2361	2036
431	2378
2378	431
1824	2350
2350	1824
1004	2371
2371	1004
1007	2565
2565	1007
879	2398
2398	879
1309	2468
2468	1309
1127	2468
2468	1127
227	2361
2361	227
286	2574
2574	286
1064	2350
2350	1064
1460	2398
2398	1460
608	2403
2403	608
143	2361
2361	143
778	2465
2465	778
1182	2361
2361	1182
1150	2367
2367	1150
1541	2350
2350	1541
956	2361
2361	956
742	2361
2361	742
547	2361
2361	547
249	2367
2367	249
1996	2375
2375	1996
200	2350
2350	200
2041	2361
2361	2041
1444	2350
2350	1444
1133	2468
2468	1133
56	2361
2361	56
866	2361
2361	866
661	2404
2404	661
158	2565
2565	158
1164	2367
2367	1164
876	2371
2371	876
1350	2361
2361	1350
262	2350
2350	262
505	2361
2361	505
1195	2390
2390	1195
1783	2565
2565	1783
182	2361
2361	182
385	2361
2361	385
211	2350
2350	211
81	2565
2565	81
2020	2362
2362	2020
1468	2371
2371	1468
1344	2386
2386	1344
1805	2386
2386	1805
1354	2361
2361	1354
1515	2361
2361	1515
1220	2361
2361	1220
1994	2565
2565	1994
454	2354
2354	454
574	2565
2565	574
753	2398
2398	753
898	2350
2350	898
32	2386
2386	32
311	2361
2361	311
1213	2398
2398	1213
1541	2361
2361	1541
333	2565
2565	333
1492	2361
2361	1492
1894	2404
2404	1894
435	2361
2361	435
1580	2350
2350	1580
1570	2398
2398	1570
2333	2367
2367	2333
1754	2350
2350	1754
754	2375
2375	754
2050	2361
2361	2050
1835	2460
2460	1835
1020	2350
2350	1020
830	2565
2565	830
525	2350
2350	525
1597	2361
2361	1597
803	2367
2367	803
1532	2468
2468	1532
2034	2361
2361	2034
601	2361
2361	601
1826	2361
2361	1826
587	2350
2350	587
967	2398
2398	967
818	2361
2361	818
750	2367
2367	750
1218	2361
2361	1218
1681	2403
2403	1681
688	2361
2361	688
2317	2371
2371	2317
853	2386
2386	853
2003	2390
2390	2003
1600	2354
2354	1600
590	2390
2390	590
239	2398
2398	239
1624	2350
2350	1624
1904	2362
2362	1904
1819	2574
2574	1819
363	2350
2350	363
580	2465
2465	580
698	2565
2565	698
1936	2404
2404	1936
900	2398
2398	900
1835	2386
2386	1835
3	2350
2350	3
90	2367
2367	90
2016	2378
2378	2016
524	2398
2398	524
433	2361
2361	433
76	2403
2403	76
942	2361
2361	942
2172	2403
2403	2172
807	2404
2404	807
1197	2378
2378	1197
1609	2468
2468	1609
177	2350
2350	177
162	2371
2371	162
2091	2390
2390	2091
1619	2460
2460	1619
1774	2390
2390	1774
1927	2350
2350	1927
1149	2350
2350	1149
287	2350
2350	287
2312	2368
2368	2312
630	2350
2350	630
685	2350
2350	685
2145	2404
2404	2145
614	2390
2390	614
1395	2350
2350	1395
103	2367
2367	103
1614	2350
2350	1614
748	2403
2403	748
1207	2367
2367	1207
1265	2375
2375	1265
930	2361
2361	930
814	2460
2460	814
1268	2362
2362	1268
2157	2465
2465	2157
2124	2390
2390	2124
995	2378
2378	995
222	2404
2404	222
724	2350
2350	724
1341	2361
2361	1341
36	2361
2361	36
1713	2398
2398	1713
643	2354
2354	643
2113	2367
2367	2113
106	2398
2398	106
860	2367
2367	860
2339	2468
2468	2339
345	2378
2378	345
753	2350
2350	753
181	2371
2371	181
365	2378
2378	365
925	2350
2350	925
1857	2361
2361	1857
1800	2465
2465	1800
1412	2404
2404	1412
1355	2367
2367	1355
2094	2375
2375	2094
133	2350
2350	133
2067	2350
2350	2067
620	2797
2797	620
387	2361
2361	387
1624	2465
2465	1624
583	2350
2350	583
602	2361
2361	602
92	2350
2350	92
777	2362
2362	777
557	2350
2350	557
1614	2398
2398	1614
556	2362
2362	556
1442	2368
2368	1442
1902	2361
2361	1902
112	2404
2404	112
959	2404
2404	959
1178	2378
2378	1178
2183	2350
2350	2183
312	2350
2350	312
1965	2354
2354	1965
2017	2371
2371	2017
2183	2371
2371	2183
1677	2465
2465	1677
1358	2371
2371	1358
1301	2371
2371	1301
315	2350
2350	315
1258	2361
2361	1258
1808	2350
2350	1808
1157	2398
2398	1157
1553	2350
2350	1553
1804	2465
2465	1804
466	2565
2565	466
1976	2368
2368	1976
2152	2710
2710	2152
1637	2378
2378	1637
136	2350
2350	136
488	2361
2361	488
855	2361
2361	855
623	2354
2354	623
579	2404
2404	579
391	2361
2361	391
10	2361
2361	10
1623	2350
2350	1623
1534	2398
2398	1534
2112	2350
2350	2112
1556	2371
2371	1556
1663	2465
2465	1663
227	2404
2404	227
1363	2350
2350	1363
1314	2378
2378	1314
2143	2367
2367	2143
1045	2361
2361	1045
1347	2371
2371	1347
585	2378
2378	585
332	2565
2565	332
2332	2367
2367	2332
2189	2371
2371	2189
734	2350
2350	734
713	2350
2350	713
297	2404
2404	297
718	2350
2350	718
943	2361
2361	943
1168	2386
2386	1168
1546	2367
2367	1546
2163	2375
2375	2163
1062	2460
2460	1062
936	2361
2361	936
932	2350
2350	932
1570	2465
2465	1570
1292	2350
2350	1292
1383	2361
2361	1383
980	2468
2468	980
1188	2361
2361	1188
539	2361
2361	539
797	2361
2361	797
2066	2350
2350	2066
1643	2468
2468	1643
1372	2378
2378	1372
434	2350
2350	434
2078	2361
2361	2078
2159	2468
2468	2159
1015	2350
2350	1015
2227	2361
2361	2227
170	2404
2404	170
1175	2350
2350	1175
1362	2350
2350	1362
686	2361
2361	686
1409	2350
2350	1409
1701	2367
2367	1701
1486	2404
2404	1486
1836	2361
2361	1836
1637	2404
2404	1637
1855	2362
2362	1855
567	2404
2404	567
1854	2375
2375	1854
1408	2565
2565	1408
206	2350
2350	206
1349	2367
2367	1349
425	2350
2350	425
2315	2375
2375	2315
1196	2390
2390	1196
1048	2398
2398	1048
1496	2361
2361	1496
1773	2361
2361	1773
344	2362
2362	344
784	2362
2362	784
1082	2350
2350	1082
804	2350
2350	804
1931	2404
2404	1931
405	2350
2350	405
2128	2350
2350	2128
1793	2361
2361	1793
1683	2398
2398	1683
1105	2390
2390	1105
1840	2361
2361	1840
324	2350
2350	324
1918	2354
2354	1918
1790	2350
2350	1790
626	2378
2378	626
1280	2404
2404	1280
2117	2350
2350	2117
411	2362
2362	411
1080	2350
2350	1080
0	2367
2367	0
2010	2371
2371	2010
1348	2367
2367	1348
1844	2350
2350	1844
1122	2465
2465	1122
1222	2350
2350	1222
1998	2361
2361	1998
2062	2350
2350	2062
778	2361
2361	778
1119	2465
2465	1119
498	2361
2361	498
1735	2361
2361	1735
399	2350
2350	399
1496	2404
2404	1496
1594	2350
2350	1594
1389	2367
2367	1389
1473	2361
2361	1473
2204	2362
2362	2204
2167	2350
2350	2167
1260	2361
2361	1260
1660	2362
2362	1660
962	2404
2404	962
1696	2404
2404	1696
1351	2350
2350	1351
501	2350
2350	501
44	2361
2361	44
1635	2367
2367	1635
1232	2367
2367	1232
757	2378
2378	757
960	2367
2367	960
2274	2371
2371	2274
483	2361
2361	483
1289	2350
2350	1289
1593	2350
2350	1593
729	2404
2404	729
226	2404
2404	226
2277	2468
2468	2277
632	2368
2368	632
2314	2361
2361	2314
698	2367
2367	698
101	2361
2361	101
1381	2404
2404	1381
2096	2362
2362	2096
989	2378
2378	989
423	2350
2350	423
1027	2361
2361	1027
260	2350
2350	260
296	2361
2361	296
171	2350
2350	171
1326	2361
2361	1326
1376	2361
2361	1376
2042	2460
2460	2042
426	2364
2364	426
2153	2367
2367	2153
539	2350
2350	539
859	2710
2710	859
2301	2403
2403	2301
2045	2350
2350	2045
1018	2350
2350	1018
1335	2368
2368	1335
441	2390
2390	441
1432	2361
2361	1432
2243	2398
2398	2243
1866	2710
2710	1866
1752	2350
2350	1752
1342	2354
2354	1342
1246	2361
2361	1246
1428	2350
2350	1428
408	2367
2367	408
881	2361
2361	881
2034	2710
2710	2034
2004	2361
2361	2004
645	2361
2361	645
975	2378
2378	975
1912	2350
2350	1912
477	2404
2404	477
975	2350
2350	975
22	2362
2362	22
2009	2371
2371	2009
198	2361
2361	198
2063	2404
2404	2063
2166	2367
2367	2166
862	2404
2404	862
1014	2410
2410	1014
877	2371
2371	877
2059	2350
2350	2059
2346	2361
2361	2346
1796	2710
2710	1796
516	2350
2350	516
1013	2361
2361	1013
10	2574
2574	10
1468	2361
2361	1468
1151	2350
2350	1151
1449	2350
2350	1449
2116	2410
2410	2116
1352	2361
2361	1352
880	2361
2361	880
600	2361
2361	600
1246	2367
2367	1246
2084	2403
2403	2084
808	2354
2354	808
1323	2371
2371	1323
114	2404
2404	114
820	2403
2403	820
1358	2361
2361	1358
2265	2361
2361	2265
1311	2386
2386	1311
155	2350
2350	155
525	2378
2378	525
3	2404
2404	3
1702	2371
2371	1702
66	2390
2390	66
1093	2390
2390	1093
104	2350
2350	104
2252	2386
2386	2252
1355	2371
2371	1355
2303	2350
2350	2303
485	2378
2378	485
2175	2465
2465	2175
1411	2565
2565	1411
580	2362
2362	580
1314	2367
2367	1314
2109	2375
2375	2109
1362	2361
2361	1362
1012	2361
2361	1012
148	2386
2386	148
857	2350
2350	857
1966	2361
2361	1966
1309	2398
2398	1309
524	2468
2468	524
1228	2460
2460	1228
416	2386
2386	416
2018	2371
2371	2018
1697	2361
2361	1697
562	2350
2350	562
1157	2468
2468	1157
372	2361
2361	372
339	2350
2350	339
526	2361
2361	526
806	2361
2361	806
463	2375
2375	463
2249	2410
2410	2249
1462	2398
2398	1462
1001	2468
2468	1001
762	2404
2404	762
299	2350
2350	299
2214	2710
2710	2214
540	2350
2350	540
1551	2465
2465	1551
1908	2403
2403	1908
1882	2350
2350	1882
1183	2350
2350	1183
382	2460
2460	382
1145	2410
2410	1145
2221	2350
2350	2221
1290	2350
2350	1290
2146	2375
2375	2146
1283	2404
2404	1283
1831	2465
2465	1831
1711	2465
2465	1711
1167	2378
2378	1167
621	2797
2797	621
1896	2362
2362	1896
1769	2367
2367	1769
1500	2398
2398	1500
2284	2361
2361	2284
1278	2350
2350	1278
306	2404
2404	306
594	2367
2367	594
186	2361
2361	186
482	2386
2386	482
1815	2350
2350	1815
807	2361
2361	807
1164	2361
2361	1164
716	2350
2350	716
213	2361
2361	213
1501	2468
2468	1501
1460	2465
2465	1460
325	2371
2371	325
1525	2386
2386	1525
915	2378
2378	915
428	2398
2398	428
2021	2361
2361	2021
1626	2350
2350	1626
1472	2350
2350	1472
176	2371
2371	176
1210	2404
2404	1210
931	2361
2361	931
1091	2404
2404	1091
1143	2468
2468	1143
2030	2398
2398	2030
1600	2361
2361	1600
1782	2468
2468	1782
1171	2367
2367	1171
128	2404
2404	128
1960	2361
2361	1960
1465	2367
2367	1465
1771	2361
2361	1771
854	2361
2361	854
610	2361
2361	610
934	2361
2361	934
636	2398
2398	636
1919	2386
2386	1919
1468	2362
2362	1468
2120	2350
2350	2120
1716	2390
2390	1716
695	2378
2378	695
2315	2565
2565	2315
711	2375
2375	711
358	2404
2404	358
1721	2350
2350	1721
1373	2404
2404	1373
386	2378
2378	386
659	2361
2361	659
2234	2398
2398	2234
894	2367
2367	894
1847	2350
2350	1847
2032	2361
2361	2032
1319	2350
2350	1319
494	2465
2465	494
1061	2361
2361	1061
2039	2565
2565	2039
925	2361
2361	925
522	2565
2565	522
2292	2468
2468	2292
1560	2404
2404	1560
1814	2361
2361	1814
1774	2350
2350	1774
418	2404
2404	418
1767	2361
2361	1767
105	2371
2371	105
1084	2354
2354	1084
1099	2361
2361	1099
833	2350
2350	833
864	2361
2361	864
2044	2468
2468	2044
111	2398
2398	111
997	2404
2404	997
545	2350
2350	545
1089	2350
2350	1089
551	2404
2404	551
237	2378
2378	237
154	2404
2404	154
1779	2361
2361	1779
1850	2362
2362	1850
1291	2468
2468	1291
2268	2350
2350	2268
1510	2361
2361	1510
2182	2468
2468	2182
1410	2404
2404	1410
107	2350
2350	107
2202	2460
2460	2202
2118	2361
2361	2118
445	2361
2361	445
1002	2371
2371	1002
1265	2361
2361	1265
2215	2361
2361	2215
830	2710
2710	830
932	2361
2361	932
1244	2468
2468	1244
386	2367
2367	386
1928	2350
2350	1928
1198	2362
2362	1198
1507	2350
2350	1507
1540	2361
2361	1540
602	2350
2350	602
353	2361
2361	353
1220	2460
2460	1220
