709	1483	0.472043
3228	2312	0.356393
1958	371	0.398658
530	972	0.194368
3032	226	0.425693
5840	97	0.244992
1283	31	0.698210
3723	1460	0.201686
1469	1584	0.294092
3686	1825	0.423702
4994	294	0.240767
2887	2186	0.154103
3767	63	0.265786
2660	829	0.255622
1702	162	0.582937
3714	1994	0.271795
5281	734	0.298078
1732	1701	0.272969
2879	2260	0.349187
5491	1561	0.222067
4471	1343	0.253177
1283	1118	0.252327
6015	1363	0.178359
2760	2186	0.173244
5948	164	0.375359
351	1394	0.180828
5877	678	0.454665
1203	2024	0.206206
4114	2056	0.283890
1823	2082	0.261528
5786	892	0.165496
2808	762	0.347496
4959	1844	0.233601
3807	2075	0.250857
3680	1617	0.319704
1018	343	0.244198
3435	808	0.392059
457	1843	0.219216
201	1244	0.304684
3745	801	0.425704
90	1251	0.223702
998	249	0.292885
2745	734	0.322901
4999	1622	0.515269
5162	1136	0.387068
1679	815	0.392556
2133	2120	0.210794
5635	1617	0.304162
3158	31	0.591944
4507	719	0.377056
5808	794	0.157723
5045	710	0.528424
3422	291	0.239693
2588	1305	0.258522
4458	1881	0.353961
5463	2164	0.346995
4260	514	0.659539
4236	7	0.234335
742	0	0.383394
2859	2176	0.229016
265	701	0.587970
2703	740	0.439213
5832	1159	0.492668
4000	1851	0.303802
4054	249	0.293525
4560	186	0.240124
194	730	0.448227
1421	1232	0.250805
2163	1387	0.210419
149	1805	0.250897
4063	32	0.261280
5729	374	0.386737
5433	737	0.340545
186	1411	0.325587
1746	1189	0.357352
4284	1883	0.173800
5651	1222	0.274297
1961	1058	0.159025
2406	540	0.398182
3810	805	0.157211
2123	1373	0.267520
3162	1185	0.471914
4293	593	0.351089
3600	1403	0.285837
5956	1245	0.290491
9	623	0.333288
5503	921	0.319058
3475	2044	0.318982
4476	1785	0.207041
548	571	0.361819
4875	934	0.317862
3503	1251	0.235098
192	1997	0.318878
5447	141	0.269870
5344	2199	0.363124
160	236	0.355523
1271	1260	0.258919
1339	1027	0.220180
2962	694	0.531677
1119	416	0.220117
3104	694	0.527152
3128	1351	0.302291
776	853	0.237759
623	1555	0.106006
5393	1151	0.204269
1135	1036	0.374522
5442	721	0.366688
4999	6	0.179629
5735	539	0.277216
2287	710	0.511086
2915	1354	0.399347
149	1595	0.539688
542	1785	0.194421
423	1912	0.347957
1889	931	0.297972
191	1347	0.217198
2202	657	0.195233
2375	1805	0.252655
5924	717	0.316617
5801	716	0.416364
1836	900	0.375540
3128	2093	0.333836
5879	715	0.378453
260	696	0.597914
3962	1960	0.383491
4226	1900	0.283125
5631	1159	0.494485
3617	1726	0.212071
4809	597	0.174152
4906	1113	0.312633
3820	2125	0.309551
1696	736	0.290012
3846	1113	0.302269
3472	1805	0.247257
342	1349	0.297200
651	2043	0.243140
1140	2167	0.319873
112	43	0.221232
3846	597	0.197991
2641	1294	0.341163
1243	602	0.226505
1646	1802	0.259252
1806	1251	0.214364
3452	696	0.479842
4226	2054	0.267397
673	542	0.489175
4041	272	0.186396
2500	2243	0.259394
5602	686	0.337117
743	2295	0.288495
1149	1706	0.225916
3184	110	0.338449
4021	1707	0.373512
1086	1826	0.316916
519	333	0.711580
4868	2164	0.412205
4343	1476	0.352086
4458	634	0.288530
1697	136	0.375144
5742	1111	0.289928
336	1150	0.151505
5811	318	0.352488
3842	0	0.406842
330	1293	0.322507
3400	1552	0.312114
1424	1350	0.525034
1000	1594	0.350469
5845	1562	0.189143
2163	2325	0.267848
2189	1601	0.134200
4551	887	0.156985
3807	1117	0.277677
4447	1958	0.202566
1853	1623	0.169991
4032	1251	0.213074
1609	2075	0.240638
3310	897	0.174986
1879	1964	0.292328
3722	1635	0.172520
1087	563	0.349836
4421	1346	0.278464
4015	227	0.278455
3685	724	0.487668
5107	1400	0.230470
4838	1923	0.251845
5620	758	0.339192
2282	1820	0.406603
4956	2054	0.263856
1447	1112	0.295153
2378	1105	0.447954
1471	208	0.171282
3714	218	0.391654
2571	721	0.408393
979	792	0.172780
5830	684	0.282223
3683	1892	0.202416
1402	226	0.438101
5793	1246	0.305202
5971	1994	0.277709
3767	1461	0.197212
1777	1891	0.248084
3330	1769	0.230602
951	1613	0.370745
5152	1854	0.375209
2780	1557	0.246226
1881	372	0.367893
5805	1475	0.231207
1136	2266	0.198508
1653	832	0.301133
2780	629	0.396677
116	1230	0.285090
709	634	0.290457
801	1635	0.166726
5716	162	0.535828
3727	1684	0.396459
801	1413	0.277208
523	1987	0.367237
2751	1805	0.247255
5487	988	0.307871
3915	1601	0.151092
2723	1773	0.255573
2933	1373	0.241820
2908	1631	0.344784
4353	2153	0.348970
5787	495	0.246116
1860	439	0.214459
3191	370	0.108483
2070	693	0.459098
1374	1732	0.434686
1649	1314	0.202605
5119	1579	0.234906
1984	1309	0.295485
2124	618	0.199053
3257	2004	0.320595
178	1579	0.236443
2872	589	0.364383
3556	801	0.436802
3578	887	0.179717
4962	704	0.366909
4475	2132	0.214581
557	1280	0.253853
4455	1144	0.266819
3335	324	0.208502
747	707	0.263014
4276	47	0.306737
4124	1152	0.311654
2945	2024	0.220700
4138	2241	0.410190
5766	2112	0.207473
5831	296	0.252234
1836	2071	0.349438
2994	371	0.403497
5737	178	0.244531
1296	1892	0.203076
1934	2094	0.222404
5960	977	0.209039
145	1730	0.326734
3362	339	0.250801
3498	22	0.356427
3820	1613	0.289056
3261	2093	0.318361
4041	2094	0.235753
2108	729	0.388103
4510	596	0.332276
1695	646	0.211317
893	624	0.413164
5743	983	0.182522
5360	1006	0.213051
3993	2253	0.167292
1790	701	0.557026
727	1393	0.208608
1111	129	0.092471
5598	371	0.390677
888	1573	0.339189
2752	348	0.280250
1982	632	0.208707
2104	782	0.374512
3890	1528	0.202431
2257	1490	0.167379
687	2163	0.304247
5613	636	0.332764
5389	1108	0.401358
4550	277	0.276978
2053	1311	0.235148
5366	736	0.271689
2187	375	0.254207
1370	1512	0.217632
4365	157	0.257043
1383	2216	0.334846
2262	266	0.296944
4885	1546	0.176836
2751	720	0.426304
5953	1523	0.339402
3830	1983	0.322109
4311	27	0.231979
2536	2237	0.307208
3171	1500	0.267989
2230	2173	0.348930
2506	871	0.212635
342	873	0.347129
5449	319	0.270312
3311	1090	0.289831
3992	966	0.183135
3506	762	0.315325
5280	1850	0.230908
676	385	0.460154
3311	516	0.367547
1782	1483	0.579474
4760	1862	0.240758
2091	651	0.240473
2250	1333	0.267281
4143	1857	0.290108
4359	1704	0.212717
5442	201	0.624503
2570	1833	0.171814
2543	2237	0.311765
1169	12	0.320902
3415	1088	0.185703
709	394	0.262588
2760	1892	0.198755
1431	1236	0.252190
3535	711	0.369474
1901	317	0.289396
5676	1684	0.379510
3344	226	0.388519
3226	1845	0.262046
1111	1351	0.326286
5677	1136	0.376471
562	1832	0.243303
5762	371	0.332774
5808	1309	0.321736
3611	902	0.218087
304	1000	0.230517
668	1446	0.362365
3108	1940	0.259050
3518	356	0.305280
4063	1586	0.295285
429	1381	0.455058
3941	1987	0.332541
1058	301	0.250272
3189	348	0.292826
4996	1546	0.185563
3215	1148	0.236714
2185	1002	0.224629
1316	1614	0.204292
5761	1162	0.380752
5761	1892	0.197274
1087	826	0.220036
4652	1854	0.385125
2967	1311	0.205958
2410	871	0.223904
4931	436	0.252216
302	1210	0.237673
663	2312	0.434342
2974	664	0.513276
1488	1998	0.246883
5091	1381	0.434183
3755	174	0.269435
4063	1247	0.237034
4237	952	0.298118
4610	177	0.348341
3279	724	0.452124
3050	2075	0.245264
5010	198	0.387024
2274	1111	0.282781
4304	43	0.234601
5086	710	0.495339
443	1889	0.227380
2992	17	0.272266
3301	1482	0.342594
2435	211	0.305827
3271	1105	0.359450
428	2131	0.190385
2700	1998	0.266295
4089	1778	0.321964
2072	752	0.235709
812	159	0.279158
4817	679	0.317439
1158	1325	0.248201
3257	1820	0.357747
3319	586	0.337605
4385	230	0.337755
1497	184	0.529995
3313	623	0.325634
1181	1063	0.234041
3284	911	0.172042
1222	1687	0.335780
3525	1000	0.231718
3899	1804	0.136243
1532	2113	0.165633
3997	1149	0.193795
4125	902	0.207756
5082	173	0.255162
766	2094	0.223568
1578	1957	0.154949
857	1732	0.439848
1684	1238	0.265094
1779	546	0.441119
3389	537	0.512341
2087	2267	0.241333
2072	2132	0.206782
1124	1481	0.241862
6029	341	0.531892
3358	734	0.305513
5050	1712	0.412525
2941	628	0.426267
3407	1002	0.221951
3820	333	0.452986
1202	1373	0.254379
3230	486	0.230460
4015	272	0.195655
4387	1434	0.303078
5452	426	0.467696
2030	1469	0.178376
1018	348	0.275113
1670	1658	0.273876
3379	796	0.265904
2371	807	0.237882
5593	2099	0.447000
5370	2093	0.368152
1879	28	0.204627
5185	319	0.277844
3054	1555	0.111833
1339	1256	0.414558
1031	1503	0.417183
3542	514	0.580317
3617	2020	0.233816
4054	1183	0.319985
3075	309	0.313917
2013	1483	0.509824
5107	1594	0.325422
3218	1654	0.214534
5509	1887	0.177856
5761	853	0.233407
3209	1958	0.202299
4012	1002	0.250092
3676	769	0.293048
4481	588	0.264939
1123	0	0.432260
4724	1643	0.248593
1666	181	0.191203
4956	1394	0.187493
886	374	0.507030
1368	897	0.119608
3129	801	0.464720
4576	1777	0.307521
263	1215	0.265359
2040	1762	0.268506
3617	375	0.238093
5367	651	0.222482
3818	695	0.528353
742	885	0.270673
769	1073	0.244913
5518	710	0.477404
5518	208	0.161191
41	1208	0.221218
3620	1251	0.221266
2528	2093	0.319927
5529	1447	0.263643
4088	1800	0.255587
5554	201	0.590876
3284	272	0.188789
47	343	0.244278
4781	162	0.555659
4040	597	0.177098
5267	1719	0.231092
3457	1893	0.142574
3307	734	0.291796
5255	1014	0.331695
5954	548	0.442158
1627	623	0.339603
5983	1058	0.105262
3525	1979	0.277144
1646	114	0.214812
3348	2266	0.169115
4640	1845	0.246623
3867	1707	0.440946
4955	631	0.194197
5053	692	0.358211
1599	630	0.222429
4082	1301	0.232109
1009	2003	0.275075
148	17	0.244471
2540	836	0.323843
4174	2272	0.235531
4856	333	0.636489
1657	1593	0.235908
5646	1174	0.420176
3636	1738	0.168495
2588	1784	0.316375
3602	1500	0.245220
4538	642	0.408874
2333	724	0.424869
683	1707	0.449236
2418	955	0.273904
4278	793	0.234315
5625	240	0.252211
709	564	0.393847
1272	547	0.586220
3291	1376	0.309929
523	733	0.532426
1469	179	0.273019
861	2288	0.310625
3680	1058	0.146243
1659	1317	0.324604
3954	1570	0.207451
677	920	0.295741
5560	1542	0.367094
5305	1946	0.364093
1646	1328	0.268562
5025	1500	0.247548
3300	548	0.439442
3055	1562	0.202124
2278	2001	0.391595
5736	2312	0.478314
651	2212	0.234172
4481	1582	0.368300
5802	459	0.533052
1482	2094	0.236754
191	17	0.241987
2753	1790	0.244625
1087	1487	0.362108
3149	1595	0.668158
2118	2243	0.257108
4264	1378	0.165408
5844	547	0.615644
5697	1325	0.232522
1544	1261	0.274654
1736	181	0.179047
5523	548	0.486319
1180	2212	0.232233
4500	1700	0.333697
3413	240	0.234288
1448	1923	0.232827
5591	2094	0.217615
2211	2238	0.222913
550	955	0.274347
2105	1731	0.282991
5730	1182	0.148797
1332	118	0.127862
3244	2131	0.169936
1679	1659	0.305638
2792	702	0.539267
307	1794	0.361221
4731	455	0.332497
732	741	0.512620
3947	1280	0.277895
1758	400	0.325093
684	808	0.398254
5233	684	0.294190
5860	6	0.212651
1339	1415	0.183707
2945	750	0.368017
3311	871	0.205401
4773	863	0.258649
3372	1555	0.074965
4429	1284	0.337930
5949	782	0.441355
1984	1458	0.221459
889	1347	0.227664
1163	301	0.224997
2993	2058	0.280949
2157	2238	0.204819
5922	301	0.248437
3690	125	0.266176
3410	31	0.405942
3194	1939	0.300522
305	932	0.247077
3649	1890	0.164519
371	1214	0.254488
408	723	0.412014
1357	548	0.448058
434	2189	0.278509
1289	542	0.503861
5316	1065	0.306882
1639	1484	0.191200
2121	730	0.378841
1711	2311	0.313049
3291	747	0.444706
910	1159	0.524335
1973	1377	0.257122
1859	22	0.310057
356	974	0.418360
3016	834	0.422781
1871	725	0.334857
5651	351	0.392744
3649	440	0.217557
2408	1912	0.334395
3003	151	0.415481
1818	636	0.360425
1116	734	0.314979
4705	2035	0.350435
4246	383	0.272419
2684	1115	0.300627
327	301	0.232700
1793	1662	0.228288
969	1139	0.293795
4341	749	0.217048
4945	706	0.506406
1238	914	0.287748
2486	1429	0.169671
3064	684	0.332928
4082	1799	0.252230
3066	742	0.396505
4446	793	0.218744
5135	828	0.266980
4047	1144	0.274789
3383	698	0.620853
5535	693	0.371612
595	348	0.286142
1726	1434	0.316316
1251	724	0.455334
675	801	0.385028
3980	134	0.259635
4783	594	0.276342
1071	0	0.468280
3885	2142	0.168649
4853	546	0.468380
3992	6	0.193405
912	371	0.411544
1612	982	0.382352
3625	2009	0.299680
2732	1853	0.349733
1670	370	0.128233
325	1785	0.161872
3670	2026	0.290104
2426	1314	0.211514
2637	1659	0.307992
5825	1117	0.256943
336	382	0.282167
4032	227	0.302238
1919	221	0.219502
5135	136	0.320823
3436	2253	0.186816
33	0	0.420266
2271	1156	0.232673
5999	1390	0.257328
1407	345	0.198540
5366	633	0.250550
4230	313	0.163929
3084	694	0.567912
1644	1616	0.338526
557	1389	0.206327
1568	1794	0.475457
6022	694	0.456856
1604	1	0.178342
180	966	0.207983
1635	1768	0.325664
3053	1787	0.382472
2141	1377	0.265516
1927	459	0.490721
3840	317	0.266380
5073	716	0.379361
52	1756	0.237701
5844	1993	0.371849
1883	1107	0.414955
4865	2024	0.209997
4979	1562	0.204906
2871	372	0.348022
2445	793	0.215738
2011	1701	0.281776
5430	1551	0.466621
6038	162	0.589960
5599	588	0.267782
2379	1512	0.203411
5056	2000	0.321129
1223	542	0.582477
1634	2040	0.289278
3953	1150	0.149985
1078	974	0.439298
4057	1347	0.235019
1918	935	0.142548
3030	114	0.205292
5570	1103	0.431606
4827	1439	0.155724
385	1732	0.453427
2224	934	0.298275
3680	1364	0.227813
2663	623	0.327004
2940	2091	0.333050
714	1426	0.455806
4072	733	0.435738
5099	910	0.189649
2465	761	0.336019
884	694	0.479845
4378	1528	0.221421
3195	2082	0.258636
3877	1579	0.227075
4006	1565	0.178561
4298	1846	0.184786
5320	747	0.427888
4607	151	0.400073
3811	1854	0.385662
5887	1101	0.292851
4932	931	0.355278
5681	1603	0.263066
5281	2094	0.231488
1879	988	0.299784
4927	653	0.393757
1108	730	0.373839
4957	83	0.264417
5349	95	0.350156
5758	338	0.309438
2975	1134	0.231368
1357	821	0.173699
337	1068	0.223324
5389	628	0.479030
1740	1505	0.252537
5267	1684	0.382951
1446	853	0.223413
4351	694	0.439961
3204	439	0.201571
5552	546	0.483982
5555	736	0.282559
1219	1195	0.282195
591	2126	0.188262
4680	152	0.318613
1957	1957	0.116473
1253	736	0.303188
3692	1227	0.212949
868	2040	0.259454
2236	426	0.515159
1951	677	0.293843
3400	721	0.356825
1708	808	0.387979
3511	91	0.331222
5045	837	0.380651
3728	99	0.197563
2675	780	0.365966
1421	1139	0.285161
2374	43	0.237580
4203	1244	0.266997
4182	1893	0.145449
4727	902	0.211014
1925	887	0.148104
408	296	0.270706
1004	2171	0.357041
4955	2092	0.357930
2234	1250	0.276919
4387	1423	0.256076
662	1024	0.134312
4417	385	0.429828
5328	716	0.458007
1543	791	0.224789
1429	708	0.473293
902	726	0.475889
3833	461	0.406419
4447	1800	0.238362
5234	694	0.432894
5844	1678	0.482150
4015	1775	0.314973
3260	604	0.333684
2985	1301	0.251003
3316	789	0.128218
3194	1799	0.260828
1305	1570	0.185213
2912	687	0.334260
3915	1319	0.321800
3500	627	0.429953
3647	2120	0.228080
5311	873	0.327204
136	242	0.251902
5099	2143	0.267639
1070	1969	0.345037
2128	1380	0.319224
423	200	0.136070
148	715	0.359905
4889	724	0.556337
1128	1311	0.218761
4478	1108	0.389083
1167	807	0.226769
4311	340	0.165692
538	2094	0.219904
4072	1698	0.334672
3457	1556	0.070901
4387	792	0.189873
5099	75	0.326077
299	1234	0.211351
3640	710	0.438127
5297	1230	0.310614
1704	1940	0.233147
4424	646	0.231369
4956	441	0.246779
1050	1537	0.260048
4887	1585	0.157988
3833	1260	0.277640
2987	1642	0.228008
3061	1843	0.217574
5099	1587	0.303813
2841	43	0.218209
2001	2175	0.419118
4456	349	0.383597
4657	1415	0.184972
974	2020	0.225777
75	628	0.480409
623	2335	0.390615
2199	912	0.205102
4225	695	0.612158
677	1160	0.343143
4168	97	0.241565
4021	1379	0.246087
376	2189	0.270785
215	1889	0.234809
1049	374	0.500296
5787	207	0.228184
330	588	0.263975
2918	1249	0.368599
1586	265	0.319737
964	1799	0.245260
4047	796	0.266403
1218	208	0.147753
4276	1657	0.323952
1114	966	0.181996
3714	597	0.176357
3829	374	0.531977
1919	412	0.171667
4867	1756	0.221778
839	132	0.375410
1745	548	0.523150
3818	407	0.255311
3127	723	0.387239
3433	1429	0.172656
3359	17	0.282656
5004	775	0.308780
4448	339	0.285745
1429	1622	0.484682
2180	1795	0.326775
3620	1191	0.322352
1150	694	0.501808
3417	271	0.234463
998	21	0.240661
4560	257	0.204946
2792	2056	0.277899
3244	1939	0.289948
460	897	0.127547
1009	691	0.238946
3300	2311	0.332907
5793	1388	0.148161
2859	1234	0.210624
2938	623	0.325613
1293	2260	0.363932
1595	1623	0.165848
5059	2295	0.314130
2808	201	0.678172
1859	1826	0.290424
3568	1135	0.316911
668	1389	0.192185
4061	1490	0.161120
3863	1775	0.395837
1127	730	0.379847
4403	1889	0.238956
5171	1808	0.399980
2341	371	0.377482
1014	744	0.336678
3032	750	0.373618
4849	333	0.755028
1270	2218	0.202664
423	2190	0.289239
5014	7	0.250212
1102	512	0.166273
5716	740	0.399741
1695	1855	0.217097
5377	1174	0.423426
1726	2110	0.413624
1860	961	0.309432
2678	1748	0.318113
2540	479	0.193021
6015	990	0.256749
3998	1388	0.165748
4048	431	0.239366
5161	1749	0.228939
5682	1662	0.229808
3421	729	0.403501
3674	1434	0.272330
1375	1564	0.255102
4077	1261	0.295793
5794	1894	0.251332
4284	595	0.229109
302	635	0.332377
1185	1617	0.316887
5015	988	0.299345
453	762	0.336979
3678	1528	0.220249
3146	1682	0.333009
3368	2295	0.286065
5521	1728	0.218610
542	1898	0.185707
3828	966	0.205993
4053	704	0.341615
4447	372	0.419534
821	304	0.419055
3310	2199	0.289242
5914	375	0.261549
1201	339	0.257689
2011	1204	0.339700
301	1196	0.355688
4795	596	0.370696
5478	715	0.421619
5779	272	0.206562
3278	1108	0.363115
703	2087	0.258026
2644	215	0.246989
2230	1582	0.381311
43	544	0.464873
630	636	0.343516
1666	1361	0.223583
3421	794	0.155175
5505	1230	0.272949
4180	1851	0.286337
1883	1024	0.158583
5447	316	0.318124
498	1923	0.199488
4446	1107	0.391045
3533	695	0.383192
3770	351	0.365143
1022	2001	0.395599
4202	628	0.463111
536	1794	0.483581
2435	781	0.262422
796	2056	0.255433
1351	1740	0.372998
5804	762	0.341530
4610	932	0.273645
1721	1118	0.254200
395	438	0.381573
3181	150	0.378606
5721	784	0.424357
5920	0	0.424440
4053	1717	0.416196
4584	300	0.288914
3890	718	0.454771
3362	1388	0.158378
3833	990	0.301661
1646	754	0.407645
861	806	0.247633
3181	757	0.271165
2066	1585	0.179734
4747	1507	0.206630
5171	1805	0.248191
730	564	0.435890
3760	1622	0.487087
2989	548	0.475569
4643	736	0.333247
1049	236	0.317892
5164	559	0.428923
1284	537	0.580730
2185	90	0.124031
5530	2153	0.323453
5328	1108	0.423237
475	704	0.345493
2906	1481	0.199687
4507	790	0.213536
2437	1500	0.259744
1836	67	0.196561
3618	1897	0.158919
1446	2208	0.306163
5842	12	0.321054
5221	748	0.326928
4347	272	0.178613
3962	1793	0.352370
1448	792	0.181718
163	726	0.524005
1608	1553	0.373795
35	1139	0.327630
5159	1964	0.327828
2589	207	0.206760
4410	955	0.283468
5845	1105	0.421209
2495	865	0.237787
1439	1136	0.402087
4424	922	0.316660
4747	407	0.272087
745	449	0.205245
1446	1159	0.454102
4964	1378	0.186821
3424	83	0.257232
3409	1256	0.399484
1464	2188	0.155385
3206	782	0.437022
4578	541	0.350689
308	1159	0.453385
3482	480	0.186656
5717	298	0.242803
3518	1427	0.210158
3671	596	0.336542
5045	1757	0.312043
4887	184	0.665363
2780	1846	0.213541
1180	301	0.213285
1697	1575	0.365874
3109	1185	0.395519
1585	1379	0.264409
1863	2309	0.241462
3231	1889	0.229966
816	1143	0.224991
4509	1538	0.228514
2630	1389	0.203219
203	349	0.376249
5048	1682	0.323181
2807	1090	0.328859
651	169	0.236006
4343	1120	0.289113
5432	687	0.298201
1180	830	0.207805
2506	2001	0.415850
5001	632	0.228280
2199	1556	0.096650
2778	693	0.528785
5047	2149	0.206835
3486	154	0.320008
1960	1519	0.164843
4984	1214	0.247840
5467	1035	0.418719
1136	2075	0.220377
5953	736	0.305852
57	1185	0.440397
928	1387	0.199815
4813	1389	0.195972
2025	537	0.402628
5635	1762	0.245818
4733	755	0.370103
2886	171	0.394477
1604	67	0.200243
4961	632	0.211362
4288	1154	0.252251
730	829	0.263346
3525	1297	0.319141
5539	1781	0.350347
1001	1380	0.326312
2185	325	0.242268
4865	200	0.133089
2323	1854	0.442039
5613	897	0.131864
4516	897	0.148864
5480	1785	0.165993
4936	792	0.161584
5349	1340	0.287976
2536	1748	0.309807
1190	553	0.356430
2825	1156	0.220145
4331	987	0.284241
507	1154	0.261233
4131	1482	0.355578
823	724	0.392476
3985	1210	0.225976
795	1347	0.239250
5887	801	0.443710
4452	1545	0.372873
751	2168	0.384407
1793	120	0.235663
3647	1892	0.199656
5954	536	0.481022
2756	2323	0.353819
1127	1366	0.201189
4084	1669	0.269408
4152	892	0.187787
5204	2026	0.286925
2177	2292	0.156278
1433	1145	0.204463
41	1245	0.279369
4886	1013	0.268983
1351	1899	0.342375
2543	12	0.280340
5510	1845	0.251713
1013	1238	0.278417
3915	1432	0.209281
508	721	0.350830
2458	853	0.230932
3244	1873	0.338919
4006	1659	0.315287
4068	2120	0.206279
2169	2075	0.225484
1748	1815	0.236452
4447	26	0.212568
3987	1484	0.172079
2751	745	0.284927
499	447	0.581834
1713	217	0.179841
3381	1381	0.448942
3653	104	0.288772
2123	1610	0.437456
504	1617	0.264858
730	1587	0.259690
5836	650	0.242867
1598	374	0.495595
274	1117	0.297879
1580	1484	0.202652
4004	921	0.294827
2222	2045	0.214562
5080	1891	0.236305
181	1483	0.617250
5949	652	0.274674
5994	750	0.378026
47	1320	0.260576
1679	1454	0.265842
1175	698	0.490119
3777	1218	0.247626
5095	54	0.262803
5856	985	0.248790
5467	1208	0.205025
2623	631	0.216105
3079	1150	0.152319
3206	1467	0.198145
5887	547	0.624771
4021	1808	0.420298
2105	1051	0.233640
5099	1900	0.327382
6001	713	0.457547
272	226	0.419282
4431	543	0.474415
4432	1595	0.613741
614	2208	0.319113
3176	1350	0.564050
5286	2093	0.357767
3364	1211	0.283851
4400	1185	0.389684
797	1636	0.200871
3511	1295	0.222298
91	54	0.278119
3482	1726	0.211984
5910	1230	0.290709
4344	1429	0.181325
1172	1020	0.255489
3757	1542	0.351393
4083	1153	0.627239
3952	1359	0.306377
328	220	0.265920
4429	1332	0.422365
313	1210	0.216475
2670	330	0.265900
1679	1245	0.262465
1297	905	0.373738
1559	902	0.205220
655	1112	0.303630
4054	1400	0.232556
1884	1206	0.297431
3162	892	0.134152
215	1891	0.252266
4778	1191	0.352816
1778	1500	0.240592
2783	1707	0.491815
3162	1181	0.385145
4785	1110	0.359364
542	184	0.538603
1657	597	0.179964
1116	1802	0.274975
1421	1467	0.198691
1789	2188	0.127454
4725	308	0.254450
73	759	0.448002
1137	476	0.381169
1100	1845	0.245858
5736	2316	0.424584
3684	143	0.375002
1009	1588	0.322788
5487	1091	0.354012
4410	2216	0.366502
2760	1036	0.366462
2503	1861	0.276316
1095	1336	0.193551
3507	486	0.261749
5339	1504	0.326148
1448	106	0.177159
5095	625	0.296717
1520	601	0.368665
1278	440	0.194169
3587	892	0.175427
5348	1959	0.298406
4273	178	0.246658
1616	1024	0.150184
1719	408	0.146995
3823	1889	0.216293
5366	1704	0.231902
1625	157	0.246073
2898	1726	0.202171
4655	961	0.279743
2104	1071	0.209060
1736	141	0.263582
4785	1800	0.253272
473	302	0.351179
675	1826	0.279254
3226	216	0.346549
5316	701	0.621556
1578	2216	0.304121
5510	1427	0.203564
2571	0	0.439841
4337	1925	0.218614
2104	879	0.245936
880	952	0.277538
5518	1117	0.265292
1471	983	0.166587
4421	1659	0.304805
2875	351	0.397268
1210	190	0.492835
3555	736	0.295881
5703	201	0.611469
1987	277	0.267904
450	463	0.608061
325	721	0.342581
2776	232	0.195659
5075	1585	0.181878
9	153	0.258516
3157	459	0.566608
3944	558	0.473214
1163	1352	0.377869
2062	63	0.255810
5721	1106	0.322554
5549	631	0.205575
2336	1349	0.284096
701	710	0.432720
3840	974	0.381658
3307	1835	0.337689
